door_state,label,type,hour,minute,second,delta_time,weekday,door_state_encoded
open,1,password,15,29,37,5.0,4,1
closed,1,password,15,29,37,0.0,4,0
closed,1,password,15,29,37,0.0,4,0
closed,1,password,15,29,42,5.0,4,0
closed,1,password,15,29,42,0.0,4,0
closed,1,password,15,29,42,0.0,4,0
closed,1,password,15,29,47,5.0,4,0
closed,1,password,15,29,47,0.0,4,0
closed,1,password,15,29,47,0.0,4,0
closed,1,password,15,29,52,5.0,4,0
closed,1,password,15,29,52,0.0,4,0
closed,1,password,15,29,52,0.0,4,0
closed,1,password,15,29,57,5.0,4,0
closed,1,password,15,29,57,0.0,4,0
closed,1,password,15,29,57,0.0,4,0
closed,1,password,15,30,2,5.0,4,0
closed,1,password,15,30,2,0.0,4,0
closed,1,password,15,30,2,0.0,4,0
closed,1,password,15,30,7,5.0,4,0
closed,1,password,15,30,7,0.0,4,0
closed,1,password,15,30,7,0.0,4,0
closed,1,password,15,30,22,15.0,4,0
closed,1,password,15,30,22,0.0,4,0
closed,1,password,15,30,22,0.0,4,0
closed,1,password,15,30,27,5.0,4,0
closed,1,password,15,30,27,0.0,4,0
closed,1,password,15,30,27,0.0,4,0
closed,1,password,15,30,32,5.0,4,0
closed,1,password,15,30,32,0.0,4,0
closed,1,password,15,30,32,0.0,4,0
closed,1,password,15,30,37,5.0,4,0
closed,1,password,15,30,37,0.0,4,0
closed,1,password,15,30,37,0.0,4,0
closed,1,password,15,30,42,5.0,4,0
closed,1,password,15,30,42,0.0,4,0
closed,1,password,15,30,42,0.0,4,0
closed,1,password,15,30,47,5.0,4,0
open,1,password,15,30,47,0.0,4,1
closed,1,password,15,30,47,0.0,4,0
closed,1,password,15,30,52,5.0,4,0
closed,1,password,15,30,52,0.0,4,0
closed,1,password,15,30,52,0.0,4,0
closed,1,password,15,30,57,5.0,4,0
closed,1,password,15,30,57,0.0,4,0
closed,1,password,15,30,57,0.0,4,0
closed,1,password,15,31,2,5.0,4,0
closed,1,password,15,31,2,0.0,4,0
closed,1,password,15,31,2,0.0,4,0
closed,1,password,15,31,7,5.0,4,0
closed,1,password,15,31,7,0.0,4,0
closed,1,password,15,31,7,0.0,4,0
closed,1,password,15,31,17,10.0,4,0
closed,1,password,15,31,17,0.0,4,0
closed,1,password,15,31,17,0.0,4,0
closed,1,password,15,31,22,5.0,4,0
closed,1,password,15,31,22,0.0,4,0
open,1,password,15,31,22,0.0,4,1
closed,1,password,15,31,27,5.0,4,0
closed,1,password,15,31,27,0.0,4,0
closed,1,password,15,31,27,0.0,4,0
closed,1,password,15,31,32,5.0,4,0
open,1,password,15,31,32,0.0,4,1
closed,1,password,15,31,32,0.0,4,0
closed,1,password,15,31,37,5.0,4,0
closed,1,password,15,31,37,0.0,4,0
closed,1,password,15,31,37,0.0,4,0
closed,1,password,15,31,42,5.0,4,0
closed,1,password,15,31,42,0.0,4,0
closed,1,password,15,31,42,0.0,4,0
closed,1,password,15,31,47,5.0,4,0
closed,1,password,15,31,47,0.0,4,0
closed,1,password,15,31,47,0.0,4,0
closed,1,password,15,31,52,5.0,4,0
closed,1,password,15,31,52,0.0,4,0
closed,1,password,15,31,52,0.0,4,0
closed,1,password,15,31,57,5.0,4,0
closed,1,password,15,31,57,0.0,4,0
closed,1,password,15,31,57,0.0,4,0
closed,1,password,15,32,2,5.0,4,0
closed,1,password,15,32,2,0.0,4,0
closed,1,password,15,32,2,0.0,4,0
closed,1,password,15,32,7,5.0,4,0
closed,1,password,15,32,7,0.0,4,0
closed,1,password,15,32,7,0.0,4,0
closed,1,password,15,32,22,15.0,4,0
closed,1,password,15,32,22,0.0,4,0
closed,1,password,15,32,22,0.0,4,0
closed,1,password,15,32,27,5.0,4,0
closed,1,password,15,32,27,0.0,4,0
closed,1,password,15,32,27,0.0,4,0
closed,1,password,15,32,32,5.0,4,0
closed,1,password,15,32,32,0.0,4,0
closed,1,password,15,32,32,0.0,4,0
closed,1,password,15,32,37,5.0,4,0
closed,1,password,15,32,37,0.0,4,0
closed,1,password,15,32,37,0.0,4,0
closed,1,password,15,32,42,5.0,4,0
closed,1,password,15,32,42,0.0,4,0
open,1,password,15,32,42,0.0,4,1
closed,1,password,15,32,47,5.0,4,0
closed,1,password,15,32,47,0.0,4,0
open,1,password,15,32,47,0.0,4,1
closed,1,password,15,32,52,5.0,4,0
closed,1,password,15,32,52,0.0,4,0
closed,1,password,15,32,52,0.0,4,0
closed,1,password,15,32,57,5.0,4,0
closed,1,password,15,32,57,0.0,4,0
closed,1,password,15,32,57,0.0,4,0
closed,1,password,15,33,2,5.0,4,0
closed,1,password,15,33,2,0.0,4,0
closed,1,password,15,33,2,0.0,4,0
closed,1,password,15,33,7,5.0,4,0
closed,1,password,15,33,7,0.0,4,0
closed,1,password,15,33,7,0.0,4,0
open,1,password,15,33,22,15.0,4,1
closed,1,password,15,33,22,0.0,4,0
closed,1,password,15,33,22,0.0,4,0
closed,1,password,15,33,27,5.0,4,0
closed,1,password,15,33,27,0.0,4,0
closed,1,password,15,33,27,0.0,4,0
closed,1,password,15,33,32,5.0,4,0
closed,1,password,15,33,32,0.0,4,0
closed,1,password,15,33,32,0.0,4,0
closed,1,password,15,33,37,5.0,4,0
closed,1,password,15,33,37,0.0,4,0
closed,1,password,15,33,37,0.0,4,0
closed,1,password,15,33,42,5.0,4,0
closed,1,password,15,33,42,0.0,4,0
closed,1,password,15,33,42,0.0,4,0
closed,1,password,15,33,47,5.0,4,0
closed,1,password,15,33,47,0.0,4,0
closed,1,password,15,33,47,0.0,4,0
closed,1,password,15,33,52,5.0,4,0
closed,1,password,15,33,52,0.0,4,0
open,1,password,15,33,52,0.0,4,1
closed,1,password,15,33,57,5.0,4,0
closed,1,password,15,33,57,0.0,4,0
closed,1,password,15,33,57,0.0,4,0
closed,1,password,15,34,2,5.0,4,0
open,1,password,15,34,2,0.0,4,1
closed,1,password,15,34,2,0.0,4,0
closed,1,password,15,34,7,5.0,4,0
open,1,password,15,34,7,0.0,4,1
closed,1,password,15,34,7,0.0,4,0
closed,1,password,15,34,22,15.0,4,0
closed,1,password,15,34,22,0.0,4,0
closed,1,password,15,34,22,0.0,4,0
closed,1,password,15,34,27,5.0,4,0
closed,1,password,15,34,27,0.0,4,0
closed,1,password,15,34,27,0.0,4,0
closed,1,password,15,34,32,5.0,4,0
closed,1,password,15,34,32,0.0,4,0
closed,1,password,15,34,32,0.0,4,0
closed,1,password,15,34,37,5.0,4,0
closed,1,password,15,34,37,0.0,4,0
closed,1,password,15,34,37,0.0,4,0
closed,1,password,15,34,42,5.0,4,0
closed,1,password,15,34,42,0.0,4,0
closed,1,password,15,34,42,0.0,4,0
closed,1,password,15,34,47,5.0,4,0
closed,1,password,15,34,47,0.0,4,0
closed,1,password,15,34,47,0.0,4,0
closed,1,password,15,34,52,5.0,4,0
closed,1,password,15,34,52,0.0,4,0
closed,1,password,15,34,52,0.0,4,0
open,1,password,15,34,57,5.0,4,1
closed,1,password,15,34,57,0.0,4,0
closed,1,password,15,34,57,0.0,4,0
closed,1,password,15,35,2,5.0,4,0
closed,1,password,15,35,2,0.0,4,0
closed,1,password,15,35,2,0.0,4,0
closed,1,password,15,35,7,5.0,4,0
closed,1,password,15,35,7,0.0,4,0
closed,1,password,15,35,7,0.0,4,0
open,1,password,15,35,22,15.0,4,1
closed,1,password,15,35,22,0.0,4,0
closed,1,password,15,35,22,0.0,4,0
closed,1,password,15,35,27,5.0,4,0
closed,1,password,15,35,27,0.0,4,0
closed,1,password,15,35,27,0.0,4,0
open,1,password,15,35,32,5.0,4,1
closed,1,password,15,35,32,0.0,4,0
closed,1,password,15,35,32,0.0,4,0
open,1,password,15,35,37,5.0,4,1
closed,1,password,15,35,37,0.0,4,0
closed,1,password,15,35,37,0.0,4,0
closed,1,password,15,35,42,5.0,4,0
open,1,password,15,35,42,0.0,4,1
closed,1,password,15,35,42,0.0,4,0
closed,1,password,15,35,47,5.0,4,0
closed,1,password,15,35,47,0.0,4,0
closed,1,password,15,35,47,0.0,4,0
closed,1,password,15,35,52,5.0,4,0
closed,1,password,15,35,52,0.0,4,0
closed,1,password,15,35,52,0.0,4,0
closed,1,password,15,35,57,5.0,4,0
closed,1,password,15,35,57,0.0,4,0
closed,1,password,15,35,57,0.0,4,0
closed,1,password,15,36,2,5.0,4,0
closed,1,password,15,36,2,0.0,4,0
closed,1,password,15,36,2,0.0,4,0
closed,1,password,15,36,7,5.0,4,0
closed,1,password,15,36,7,0.0,4,0
closed,1,password,15,36,7,0.0,4,0
closed,1,password,15,36,22,15.0,4,0
closed,1,password,15,36,22,0.0,4,0
closed,1,password,15,36,22,0.0,4,0
closed,1,password,15,36,27,5.0,4,0
closed,1,password,15,36,27,0.0,4,0
closed,1,password,15,36,27,0.0,4,0
closed,1,password,15,36,32,5.0,4,0
closed,1,password,15,36,32,0.0,4,0
closed,1,password,15,36,32,0.0,4,0
open,1,password,15,36,37,5.0,4,1
closed,1,password,15,36,37,0.0,4,0
closed,1,password,15,36,37,0.0,4,0
closed,1,password,15,36,42,5.0,4,0
open,1,password,15,36,42,0.0,4,1
closed,1,password,15,36,42,0.0,4,0
closed,1,password,15,36,47,5.0,4,0
closed,1,password,15,36,47,0.0,4,0
open,1,password,15,36,47,0.0,4,1
closed,1,password,15,36,52,5.0,4,0
closed,1,password,15,36,52,0.0,4,0
closed,1,password,15,36,52,0.0,4,0
closed,1,password,15,36,57,5.0,4,0
closed,1,password,15,36,57,0.0,4,0
closed,1,password,15,36,57,0.0,4,0
closed,1,password,15,37,2,5.0,4,0
closed,1,password,15,37,2,0.0,4,0
open,1,password,15,37,2,0.0,4,1
closed,1,password,15,37,7,5.0,4,0
closed,1,password,15,37,7,0.0,4,0
closed,1,password,15,37,7,0.0,4,0
closed,1,password,15,37,17,10.0,4,0
closed,1,password,15,37,17,0.0,4,0
closed,1,password,15,37,17,0.0,4,0
closed,1,password,15,37,22,5.0,4,0
closed,1,password,15,37,22,0.0,4,0
closed,1,password,15,37,22,0.0,4,0
closed,1,password,15,37,27,5.0,4,0
closed,1,password,15,37,27,0.0,4,0
open,1,password,15,37,27,0.0,4,1
closed,1,password,15,37,32,5.0,4,0
closed,1,password,15,37,32,0.0,4,0
closed,1,password,15,37,32,0.0,4,0
closed,1,password,15,37,37,5.0,4,0
closed,1,password,15,37,37,0.0,4,0
closed,1,password,15,37,37,0.0,4,0
closed,1,password,15,37,42,5.0,4,0
closed,1,password,15,37,42,0.0,4,0
closed,1,password,15,37,42,0.0,4,0
closed,1,password,15,37,47,5.0,4,0
closed,1,password,15,37,47,0.0,4,0
closed,1,password,15,37,47,0.0,4,0
closed,1,password,15,37,52,5.0,4,0
closed,1,password,15,37,52,0.0,4,0
closed,1,password,15,37,52,0.0,4,0
closed,1,password,15,37,57,5.0,4,0
open,1,password,15,37,57,0.0,4,1
closed,1,password,15,37,57,0.0,4,0
open,1,password,15,38,2,5.0,4,1
closed,1,password,15,38,2,0.0,4,0
closed,1,password,15,38,2,0.0,4,0
closed,1,password,15,38,7,5.0,4,0
closed,1,password,15,38,7,0.0,4,0
closed,1,password,15,38,7,0.0,4,0
closed,1,password,15,38,22,15.0,4,0
closed,1,password,15,38,22,0.0,4,0
closed,1,password,15,38,22,0.0,4,0
closed,1,password,15,38,27,5.0,4,0
closed,1,password,15,38,27,0.0,4,0
closed,1,password,15,38,27,0.0,4,0
closed,1,password,15,38,32,5.0,4,0
closed,1,password,15,38,32,0.0,4,0
closed,1,password,15,38,32,0.0,4,0
closed,1,password,15,38,37,5.0,4,0
open,1,password,15,38,37,0.0,4,1
closed,1,password,15,38,37,0.0,4,0
closed,1,password,15,38,42,5.0,4,0
closed,1,password,15,38,42,0.0,4,0
closed,1,password,15,38,42,0.0,4,0
closed,1,password,15,38,47,5.0,4,0
open,1,password,15,38,47,0.0,4,1
closed,1,password,15,38,47,0.0,4,0
closed,1,password,15,38,52,5.0,4,0
closed,1,password,15,38,52,0.0,4,0
closed,1,password,15,38,52,0.0,4,0
closed,1,password,15,38,57,5.0,4,0
closed,1,password,15,38,57,0.0,4,0
open,1,password,15,38,57,0.0,4,1
closed,1,password,15,39,2,5.0,4,0
closed,1,password,15,39,2,0.0,4,0
closed,1,password,15,39,2,0.0,4,0
closed,1,password,15,39,7,5.0,4,0
closed,1,password,15,39,7,0.0,4,0
closed,1,password,15,39,7,0.0,4,0
open,1,password,15,39,17,10.0,4,1
closed,1,password,15,39,17,0.0,4,0
closed,1,password,15,39,17,0.0,4,0
closed,1,password,15,39,22,5.0,4,0
closed,1,password,15,39,22,0.0,4,0
closed,1,password,15,39,22,0.0,4,0
closed,1,password,15,39,27,5.0,4,0
closed,1,password,15,39,27,0.0,4,0
closed,1,password,15,39,27,0.0,4,0
closed,1,password,15,39,32,5.0,4,0
closed,1,password,15,39,32,0.0,4,0
closed,1,password,15,39,32,0.0,4,0
closed,1,password,15,39,37,5.0,4,0
open,1,password,15,39,37,0.0,4,1
closed,1,password,15,39,37,0.0,4,0
closed,1,password,15,39,42,5.0,4,0
closed,1,password,15,39,42,0.0,4,0
closed,1,password,15,39,42,0.0,4,0
open,1,password,15,39,47,5.0,4,1
closed,1,password,15,39,47,0.0,4,0
open,1,password,15,39,47,0.0,4,1
closed,1,password,15,39,52,5.0,4,0
closed,1,password,15,39,52,0.0,4,0
closed,1,password,15,39,52,0.0,4,0
closed,1,password,15,39,57,5.0,4,0
closed,1,password,15,39,57,0.0,4,0
closed,1,password,15,39,57,0.0,4,0
open,1,password,15,40,2,5.0,4,1
closed,1,password,15,40,2,0.0,4,0
closed,1,password,15,40,2,0.0,4,0
open,1,password,15,40,7,5.0,4,1
closed,1,password,15,40,7,0.0,4,0
closed,1,password,15,40,7,0.0,4,0
closed,1,password,15,40,17,10.0,4,0
closed,1,password,15,40,17,0.0,4,0
closed,1,password,15,40,17,0.0,4,0
closed,1,password,15,40,22,5.0,4,0
closed,1,password,15,40,22,0.0,4,0
closed,1,password,15,40,22,0.0,4,0
closed,1,password,15,40,27,5.0,4,0
closed,1,password,15,40,27,0.0,4,0
closed,1,password,15,40,27,0.0,4,0
closed,1,password,15,40,32,5.0,4,0
open,1,password,15,40,32,0.0,4,1
closed,1,password,15,40,32,0.0,4,0
closed,1,password,15,40,37,5.0,4,0
closed,1,password,15,40,37,0.0,4,0
closed,1,password,15,40,37,0.0,4,0
closed,1,password,15,40,42,5.0,4,0
closed,1,password,15,40,42,0.0,4,0
closed,1,password,15,40,43,1.0,4,0
closed,1,password,15,40,47,4.0,4,0
open,1,password,15,40,47,0.0,4,1
closed,1,password,15,40,48,1.0,4,0
closed,1,password,15,40,52,4.0,4,0
closed,1,password,15,40,52,0.0,4,0
closed,1,password,15,40,53,1.0,4,0
closed,1,password,15,40,57,4.0,4,0
closed,1,password,15,40,57,0.0,4,0
closed,1,password,15,40,58,1.0,4,0
closed,1,password,15,41,2,4.0,4,0
closed,1,password,15,41,2,0.0,4,0
closed,1,password,15,41,3,1.0,4,0
closed,1,password,15,41,7,4.0,4,0
closed,1,password,15,41,7,0.0,4,0
closed,1,password,15,41,8,1.0,4,0
closed,1,password,15,41,13,5.0,4,0
closed,1,password,15,41,17,4.0,4,0
closed,1,password,15,41,17,0.0,4,0
open,1,password,15,41,22,5.0,4,1
open,1,password,15,41,22,0.0,4,1
open,1,password,15,41,23,1.0,4,1
closed,1,password,15,41,27,4.0,4,0
closed,1,password,15,41,27,0.0,4,0
closed,1,password,15,41,28,1.0,4,0
closed,1,password,15,41,32,4.0,4,0
closed,1,password,15,41,32,0.0,4,0
closed,1,password,15,41,33,1.0,4,0
closed,1,password,15,41,37,4.0,4,0
closed,1,password,15,41,37,0.0,4,0
closed,1,password,15,41,38,1.0,4,0
closed,1,password,15,41,42,4.0,4,0
closed,1,password,15,41,42,0.0,4,0
closed,1,password,15,41,43,1.0,4,0
closed,1,password,15,41,47,4.0,4,0
closed,1,password,15,41,47,0.0,4,0
open,1,password,15,41,52,5.0,4,1
closed,1,password,15,41,52,0.0,4,0
closed,1,password,15,41,53,1.0,4,0
open,1,password,15,41,57,4.0,4,1
closed,1,password,15,41,57,0.0,4,0
closed,1,password,15,41,58,1.0,4,0
closed,1,password,15,42,2,4.0,4,0
closed,1,password,15,42,3,1.0,4,0
closed,1,password,15,42,3,0.0,4,0
closed,1,password,15,42,7,4.0,4,0
closed,1,password,15,42,8,1.0,4,0
closed,1,password,15,42,8,0.0,4,0
closed,1,password,15,42,13,5.0,4,0
closed,1,password,15,42,13,0.0,4,0
closed,1,password,15,42,17,4.0,4,0
closed,1,password,15,42,22,5.0,4,0
closed,1,password,15,42,27,5.0,4,0
closed,1,password,15,42,28,1.0,4,0
closed,1,password,15,42,28,0.0,4,0
closed,1,password,15,42,32,4.0,4,0
closed,1,password,15,42,33,1.0,4,0
closed,1,password,18,55,26,11573.0,4,0
closed,1,password,18,55,26,0.0,4,0
open,1,password,18,55,27,1.0,4,1
closed,1,password,18,55,29,2.0,4,0
closed,1,password,18,55,30,1.0,4,0
closed,1,password,18,55,30,0.0,4,0
closed,1,password,18,55,32,2.0,4,0
closed,1,password,18,55,35,3.0,4,0
closed,1,password,18,55,35,0.0,4,0
closed,1,password,18,55,36,1.0,4,0
closed,1,password,18,55,36,0.0,4,0
closed,1,password,18,55,39,3.0,4,0
closed,1,password,18,55,42,3.0,4,0
open,1,password,18,55,44,2.0,4,1
closed,1,password,18,55,45,1.0,4,0
closed,1,password,18,55,45,0.0,4,0
closed,1,password,18,55,46,1.0,4,0
closed,1,password,18,55,46,0.0,4,0
closed,1,password,18,55,47,1.0,4,0
closed,1,password,18,55,50,3.0,4,0
closed,1,password,18,55,50,0.0,4,0
closed,1,password,18,55,51,1.0,4,0
closed,1,password,18,55,51,0.0,4,0
closed,1,password,18,55,54,3.0,4,0
closed,1,password,18,55,56,2.0,4,0
closed,1,password,18,55,56,0.0,4,0
closed,1,password,18,55,57,1.0,4,0
closed,1,password,18,55,59,2.0,4,0
closed,1,password,18,56,0,1.0,4,0
open,1,password,18,56,0,0.0,4,1
closed,1,password,18,56,2,2.0,4,0
closed,1,password,18,56,5,3.0,4,0
closed,1,password,18,56,5,0.0,4,0
closed,1,password,18,56,6,1.0,4,0
closed,1,password,18,56,6,0.0,4,0
closed,1,password,18,56,9,3.0,4,0
closed,1,password,18,56,11,2.0,4,0
closed,1,password,18,56,11,0.0,4,0
closed,1,password,18,56,17,6.0,4,0
closed,1,password,18,56,20,3.0,4,0
closed,1,password,18,56,20,0.0,4,0
closed,1,password,18,56,21,1.0,4,0
closed,1,password,18,56,21,0.0,4,0
closed,1,password,18,56,24,3.0,4,0
closed,1,password,18,56,26,2.0,4,0
closed,1,password,18,56,26,0.0,4,0
closed,1,password,18,56,27,1.0,4,0
closed,1,password,18,56,29,2.0,4,0
closed,1,password,18,56,30,1.0,4,0
closed,1,password,18,56,30,0.0,4,0
closed,1,password,18,56,32,2.0,4,0
closed,1,password,18,56,34,2.0,4,0
closed,1,password,18,56,35,1.0,4,0
closed,1,password,18,56,35,0.0,4,0
closed,1,password,18,56,36,1.0,4,0
open,1,password,18,56,36,0.0,4,1
closed,1,password,18,56,39,3.0,4,0
closed,1,password,18,56,41,2.0,4,0
closed,1,password,18,56,41,0.0,4,0
closed,1,password,18,56,42,1.0,4,0
closed,1,password,18,56,44,2.0,4,0
closed,1,password,18,56,45,1.0,4,0
closed,1,password,18,56,45,0.0,4,0
closed,1,password,18,56,47,2.0,4,0
closed,1,password,18,56,50,3.0,4,0
closed,1,password,18,56,50,0.0,4,0
closed,1,password,18,56,50,0.0,4,0
closed,1,password,18,56,51,1.0,4,0
open,1,password,18,56,51,0.0,4,1
closed,1,password,18,56,56,5.0,4,0
closed,1,password,18,56,56,0.0,4,0
open,1,password,18,56,57,1.0,4,1
closed,1,password,18,57,0,3.0,4,0
closed,1,password,18,57,0,0.0,4,0
closed,1,password,18,57,0,0.0,4,0
closed,1,password,18,57,2,2.0,4,0
closed,1,password,18,57,5,3.0,4,0
closed,1,password,18,57,5,0.0,4,0
closed,1,password,18,57,5,0.0,4,0
closed,1,password,18,57,6,1.0,4,0
closed,1,password,18,57,6,0.0,4,0
closed,1,password,18,57,11,5.0,4,0
closed,1,password,18,57,11,0.0,4,0
closed,1,password,18,57,20,9.0,4,0
open,1,password,18,57,20,0.0,4,1
open,1,password,18,57,20,0.0,4,1
open,1,password,18,57,21,1.0,4,1
closed,1,password,18,57,21,0.0,4,0
closed,1,password,18,57,25,4.0,4,0
closed,1,password,18,57,25,0.0,4,0
closed,1,password,18,57,25,0.0,4,0
open,1,password,18,57,26,1.0,4,1
closed,1,password,18,57,26,0.0,4,0
closed,1,password,18,57,27,1.0,4,0
closed,1,password,18,57,31,4.0,4,0
open,1,password,18,57,31,0.0,4,1
closed,1,password,18,57,32,1.0,4,0
closed,1,password,18,57,35,3.0,4,0
closed,1,password,18,57,35,0.0,4,0
closed,1,password,18,57,35,0.0,4,0
closed,1,password,18,57,36,1.0,4,0
closed,1,password,18,57,36,0.0,4,0
closed,1,password,18,57,41,5.0,4,0
closed,1,password,18,57,41,0.0,4,0
closed,1,password,18,57,42,1.0,4,0
closed,1,password,18,57,45,3.0,4,0
closed,1,password,18,57,45,0.0,4,0
closed,1,password,18,57,45,0.0,4,0
closed,1,password,18,57,47,2.0,4,0
closed,1,password,18,57,50,3.0,4,0
closed,1,password,18,57,50,0.0,4,0
closed,1,password,18,57,50,0.0,4,0
closed,1,password,18,57,51,1.0,4,0
open,1,password,18,57,51,0.0,4,1
closed,1,password,18,57,56,5.0,4,0
open,1,password,18,57,56,0.0,4,1
closed,1,password,18,57,57,1.0,4,0
closed,1,password,18,58,0,3.0,4,0
closed,1,password,18,58,0,0.0,4,0
closed,1,password,18,58,0,0.0,4,0
closed,1,password,18,58,2,2.0,4,0
open,1,password,18,58,5,3.0,4,1
closed,1,password,18,58,5,0.0,4,0
closed,1,password,18,58,5,0.0,4,0
closed,1,password,18,58,6,1.0,4,0
closed,1,password,18,58,6,0.0,4,0
closed,1,password,18,58,11,5.0,4,0
open,1,password,18,58,11,0.0,4,1
closed,1,password,18,58,20,9.0,4,0
closed,1,password,18,58,20,0.0,4,0
closed,1,password,18,58,20,0.0,4,0
closed,1,password,18,58,21,1.0,4,0
closed,1,password,18,58,21,0.0,4,0
open,1,password,18,58,32,11.0,4,1
closed,1,password,18,58,35,3.0,4,0
closed,1,password,18,58,35,0.0,4,0
closed,1,password,18,58,35,0.0,4,0
closed,1,password,18,58,36,1.0,4,0
closed,1,password,18,58,36,0.0,4,0
closed,1,password,18,58,41,5.0,4,0
closed,1,password,18,58,41,0.0,4,0
closed,1,password,18,58,42,1.0,4,0
closed,1,password,18,58,45,3.0,4,0
closed,1,password,18,58,45,0.0,4,0
closed,1,password,18,58,45,0.0,4,0
closed,1,password,18,58,46,1.0,4,0
closed,1,password,18,58,46,0.0,4,0
closed,1,password,18,58,47,1.0,4,0
closed,1,password,18,58,50,3.0,4,0
closed,1,password,18,58,50,0.0,4,0
closed,1,password,18,58,50,0.0,4,0
open,1,password,18,58,51,1.0,4,1
closed,1,password,18,58,51,0.0,4,0
closed,1,password,18,58,56,5.0,4,0
closed,1,password,18,58,56,0.0,4,0
open,1,password,18,58,57,1.0,4,1
closed,1,password,18,59,0,3.0,4,0
closed,1,password,18,59,0,0.0,4,0
closed,1,password,18,59,0,0.0,4,0
closed,1,password,18,59,2,2.0,4,0
closed,1,password,18,59,5,3.0,4,0
closed,1,password,18,59,5,0.0,4,0
closed,1,password,18,59,5,0.0,4,0
closed,1,password,18,59,6,1.0,4,0
closed,1,password,18,59,6,0.0,4,0
open,1,password,18,59,11,5.0,4,1
closed,1,password,18,59,11,0.0,4,0
closed,1,password,18,59,20,9.0,4,0
closed,1,password,18,59,20,0.0,4,0
closed,1,password,18,59,20,0.0,4,0
closed,1,password,18,59,21,1.0,4,0
closed,1,password,18,59,21,0.0,4,0
closed,1,password,18,59,26,5.0,4,0
closed,1,password,18,59,26,0.0,4,0
closed,1,password,18,59,27,1.0,4,0
closed,1,password,18,59,31,4.0,4,0
closed,1,password,18,59,31,0.0,4,0
closed,1,password,18,59,32,1.0,4,0
closed,1,password,18,59,35,3.0,4,0
closed,1,password,18,59,35,0.0,4,0
closed,1,password,18,59,35,0.0,4,0
closed,1,password,18,59,36,1.0,4,0
closed,1,password,18,59,36,0.0,4,0
closed,1,password,18,59,41,5.0,4,0
closed,1,password,18,59,41,0.0,4,0
closed,1,password,18,59,42,1.0,4,0
closed,1,password,18,59,45,3.0,4,0
closed,1,password,18,59,45,0.0,4,0
closed,1,password,18,59,45,0.0,4,0
closed,1,password,18,59,50,5.0,4,0
closed,1,password,18,59,50,0.0,4,0
open,1,password,18,59,50,0.0,4,1
closed,1,password,18,59,51,1.0,4,0
closed,1,password,18,59,51,0.0,4,0
closed,1,password,18,59,56,5.0,4,0
closed,1,password,18,59,56,0.0,4,0
closed,1,password,18,59,57,1.0,4,0
closed,1,password,19,0,0,3.0,4,0
closed,1,password,19,0,0,0.0,4,0
closed,1,password,19,0,0,0.0,4,0
closed,1,password,19,0,2,2.0,4,0
closed,1,password,19,0,5,3.0,4,0
closed,1,password,19,0,5,0.0,4,0
closed,1,password,19,0,5,0.0,4,0
closed,1,password,19,0,6,1.0,4,0
closed,1,password,19,0,6,0.0,4,0
closed,1,password,19,0,11,5.0,4,0
closed,1,password,19,0,11,0.0,4,0
closed,1,password,19,0,20,9.0,4,0
closed,1,password,19,0,20,0.0,4,0
closed,1,password,19,0,21,1.0,4,0
closed,1,password,19,0,21,0.0,4,0
closed,1,password,19,0,21,0.0,4,0
closed,1,password,19,0,26,5.0,4,0
closed,1,password,19,0,26,0.0,4,0
closed,1,password,19,0,26,0.0,4,0
closed,1,password,19,0,27,1.0,4,0
open,1,password,19,0,30,3.0,4,1
closed,1,password,19,0,30,0.0,4,0
closed,1,password,19,0,31,1.0,4,0
open,1,password,19,0,31,0.0,4,1
closed,1,password,19,0,31,0.0,4,0
closed,1,password,19,0,32,1.0,4,0
closed,1,password,19,0,35,3.0,4,0
closed,1,password,19,0,35,0.0,4,0
closed,1,password,19,0,36,1.0,4,0
closed,1,password,19,0,36,0.0,4,0
open,1,password,19,0,36,0.0,4,1
closed,1,password,19,0,41,5.0,4,0
closed,1,password,19,0,41,0.0,4,0
closed,1,password,19,0,41,0.0,4,0
